geo_unit,geo_id,geo_name,age_group,smi_bracket,subsidy,unserved_estimate,private_pay_estimate,served_est,percent
School District,5307320.0,Richland School District,Infant,>75% and <=85% of SMI,0.0,50,14,14.0,0.0
School District,5307320.0,Richland School District,Infant,>85% of SMI,0.0,401,42,42.0,0.0
School District,5307320.0,Richland School District,Preschool,<=60% of SMI,328.0,491,0,328.0,0.4004884004884
School District,5307320.0,Richland School District,Preschool,>60% and <=75% of SMI,0.0,217,0,0.0,0.0
School District,5307320.0,Richland School District,Preschool,>75% and <=85% of SMI,0.0,95,49,49.0,0.0
School District,5307320.0,Richland School District,Preschool,>85% of SMI,0.0,727,193,193.0,0.0
School District,5307320.0,Richland School District,School Age,<=60% of SMI,185.0,3325,0,185.0,0.052706552706553
School District,5307320.0,Richland School District,School Age,>60% and <=75% of SMI,0.0,858,0,0.0,0.0
School District,5307320.0,Richland School District,School Age,>75% and <=85% of SMI,0.0,483,130,130.0,0.0
School District,5307320.0,Richland School District,School Age,>85% of SMI,0.0,2986,587,587.0,0.0
School District,5307320.0,Richland School District,Toddler,<=60% of SMI,81.0,713,0,81.0,0.102015113350125
School District,5307320.0,Richland School District,Toddler,>60% and <=75% of SMI,0.0,197,0,0.0,0.0
School District,5307320.0,Richland School District,Toddler,>75% and <=85% of SMI,0.0,88,33,0.0,0.0
School District,5307320.0,Richland School District,Toddler,>85% of SMI,0.0,759,156,156.0,0.0
School District,5307350.0,Ridgefield School District,Infant,<=60% of SMI,0.0,54,0,0.0,0.0
School District,5307350.0,Ridgefield School District,Infant,>60% and <=75% of SMI,0.0,26,0,0.0,0.0
School District,5307350.0,Ridgefield School District,Infant,>75% and <=85% of SMI,0.0,15,0,0.0,0.0
School District,5307350.0,Ridgefield School District,Infant,>85% of SMI,0.0,152,0,0.0,0.0
School District,5307350.0,Ridgefield School District,Preschool,<=60% of SMI,37.0,80,0,37.0,0.316239316239316
School District,5307350.0,Ridgefield School District,Preschool,>60% and <=75% of SMI,0.0,52,0,0.0,0.0
School District,5307350.0,Ridgefield School District,Preschool,>75% and <=85% of SMI,0.0,39,6,0.0,0.0
School District,5307350.0,Ridgefield School District,Preschool,>85% of SMI,0.0,293,42,42.0,0.0
School District,5307350.0,Ridgefield School District,School Age,<=60% of SMI,14.0,492,0,14.0,0.027667984189723
School District,5307350.0,Ridgefield School District,School Age,>60% and <=75% of SMI,0.0,352,0,0.0,0.0
School District,5307350.0,Ridgefield School District,School Age,>75% and <=85% of SMI,0.0,260,4,4.0,0.0
School District,5307350.0,Ridgefield School District,School Age,>85% of SMI,0.0,1121,19,19.0,0.0
School District,5307350.0,Ridgefield School District,Toddler,<=60% of SMI,0.0,101,0,0.0,0.0
School District,5307350.0,Ridgefield School District,Toddler,>60% and <=75% of SMI,0.0,58,0,0.0,0.0
School District,5307350.0,Ridgefield School District,Toddler,>75% and <=85% of SMI,0.0,37,2,2.0,0.0
School District,5307350.0,Ridgefield School District,Toddler,>85% of SMI,0.0,306,12,12.0,0.0
School District,5307380.0,Ritzville School District,Infant,<=60% of SMI,0.0,14,0,0.0,0.0
School District,5307380.0,Ritzville School District,Infant,>60% and <=75% of SMI,0.0,3,0,0.0,0.0
School District,5307380.0,Ritzville School District,Infant,>85% of SMI,0.0,2,2,2.0,0.0
School District,5307380.0,Ritzville School District,Preschool,<=60% of SMI,11.0,20,0,11.0,0.354838709677419
School District,5307380.0,Ritzville School District,Preschool,>60% and <=75% of SMI,0.0,4,0,0.0,0.0
School District,5307380.0,Ritzville School District,Preschool,>85% of SMI,0.0,6,1,1.0,0.0
School District,5307380.0,Ritzville School District,School Age,<=60% of SMI,0.0,194,0,0.0,0.0
School District,5307380.0,Ritzville School District,School Age,>60% and <=75% of SMI,0.0,25,0,0.0,0.0
School District,5307380.0,Ritzville School District,School Age,>75% and <=85% of SMI,0.0,10,1,1.0,0.0
School District,5307380.0,Ritzville School District,School Age,>85% of SMI,0.0,41,0,0.0,0.0
School District,5307380.0,Ritzville School District,Toddler,<=60% of SMI,0.0,26,0,0.0,0.0
School District,5307380.0,Ritzville School District,Toddler,>60% and <=75% of SMI,0.0,3,0,0.0,0.0
School District,5307380.0,Ritzville School District,Toddler,>85% of SMI,0.0,8,0,0.0,0.0
School District,5307440.0,Riverside School District,Infant,<=60% of SMI,0.0,80,0,0.0,0.0
School District,5307440.0,Riverside School District,Infant,>60% and <=75% of SMI,0.0,6,0,0.0,0.0
School District,5307440.0,Riverside School District,Infant,>75% and <=85% of SMI,0.0,4,0,0.0,0.0
School District,5307440.0,Riverside School District,Infant,>85% of SMI,0.0,26,0,0.0,0.0
School District,5307440.0,Riverside School District,Preschool,<=60% of SMI,73.0,134,0,73.0,0.352657004830917
School District,5307440.0,Riverside School District,Preschool,>60% and <=75% of SMI,0.0,14,0,0.0,0.0
School District,5307440.0,Riverside School District,Preschool,>75% and <=85% of SMI,0.0,9,3,0.0,0.0
School District,5307440.0,Riverside School District,Preschool,>85% of SMI,0.0,38,16,0.0,0.0
School District,5307440.0,Riverside School District,School Age,<=60% of SMI,0.0,390,0,0.0,0.0
School District,5307440.0,Riverside School District,School Age,>60% and <=75% of SMI,0.0,179,0,0.0,0.0
School District,5307440.0,Riverside School District,School Age,>75% and <=85% of SMI,0.0,61,11,11.0,0.0
School District,5307440.0,Riverside School District,School Age,>85% of SMI,0.0,423,30,30.0,0.0
School District,5307440.0,Riverside School District,Toddler,<=60% of SMI,12.0,163,0,12.0,0.068571428571428
School District,5307440.0,Riverside School District,Toddler,>60% and <=75% of SMI,0.0,20,0,0.0,0.0
School District,5307440.0,Riverside School District,Toddler,>75% and <=85% of SMI,0.0,12,2,2.0,0.0
School District,5307440.0,Riverside School District,Toddler,>85% of SMI,0.0,33,10,10.0,0.0
School District,5304560.0,Riverview School District,Infant,<=60% of SMI,0.0,7,0,0.0,0.0
School District,5304560.0,Riverview School District,Infant,>60% and <=75% of SMI,0.0,20,0,0.0,0.0
School District,5304560.0,Riverview School District,Infant,>75% and <=85% of SMI,0.0,17,1,1.0,0.0
School District,5304560.0,Riverview School District,Infant,>85% of SMI,0.0,203,3,3.0,0.0
School District,5304560.0,Riverview School District,Preschool,<=60% of SMI,21.0,10,0,21.0,0.677419354838709
School District,5304560.0,Riverview School District,Preschool,>60% and <=75% of SMI,0.0,39,0,0.0,0.0
School District,5304560.0,Riverview School District,Preschool,>75% and <=85% of SMI,0.0,27,1,1.0,0.0
School District,5304560.0,Riverview School District,Preschool,>85% of SMI,0.0,419,41,0.0,0.0
School District,5304560.0,Riverview School District,School Age,<=60% of SMI,0.0,138,0,0.0,0.0
School District,5304560.0,Riverview School District,School Age,>60% and <=75% of SMI,0.0,120,0,0.0,0.0
School District,5304560.0,Riverview School District,School Age,>75% and <=85% of SMI,0.0,145,6,6.0,0.0
School District,5304560.0,Riverview School District,School Age,>85% of SMI,0.0,1821,60,60.0,0.0
School District,5304560.0,Riverview School District,Toddler,<=60% of SMI,0.0,17,0,0.0,0.0
School District,5304560.0,Riverview School District,Toddler,>60% and <=75% of SMI,0.0,22,0,0.0,0.0
School District,5304560.0,Riverview School District,Toddler,>75% and <=85% of SMI,0.0,32,4,4.0,0.0
School District,5304560.0,Riverview School District,Toddler,>85% of SMI,0.0,388,40,40.0,0.0
School District,5307470.0,Rochester School District,Infant,<=60% of SMI,0.0,41,0,0.0,0.0
School District,5307470.0,Rochester School District,Infant,>60% and <=75% of SMI,0.0,39,0,0.0,0.0
School District,5307470.0,Rochester School District,Infant,>75% and <=85% of SMI,0.0,18,2,2.0,0.0
School District,5307470.0,Rochester School District,Infant,>85% of SMI,0.0,51,12,0.0,0.0
School District,5307470.0,Rochester School District,Preschool,<=60% of SMI,19.0,77,0,19.0,0.197916666666666
School District,5307470.0,Rochester School District,Preschool,>60% and <=75% of SMI,0.0,72,0,0.0,0.0
School District,5307470.0,Rochester School District,Preschool,>75% and <=85% of SMI,0.0,22,29,29.0,0.0
School District,5307470.0,Rochester School District,Preschool,>85% of SMI,0.0,87,56,56.0,0.0
School District,5307470.0,Rochester School District,School Age,<=60% of SMI,0.0,604,0,0.0,0.0
School District,5307470.0,Rochester School District,School Age,>60% and <=75% of SMI,0.0,269,0,0.0,0.0
School District,5307470.0,Rochester School District,School Age,>75% and <=85% of SMI,0.0,96,12,12.0,0.0
School District,5307470.0,Rochester School District,School Age,>85% of SMI,0.0,294,30,30.0,0.0
School District,5307470.0,Rochester School District,Toddler,<=60% of SMI,13.0,78,0,13.0,0.142857142857142
School District,5307470.0,Rochester School District,Toddler,>60% and <=75% of SMI,0.0,68,0,0.0,0.0
School District,5307470.0,Rochester School District,Toddler,>75% and <=85% of SMI,0.0,29,12,12.0,0.0
School District,5307470.0,Rochester School District,Toddler,>85% of SMI,0.0,98,31,0.0,0.0
School District,5307530.0,Roosevelt School District,Infant,<=60% of SMI,0.0,1,0,0.0,0.0
School District,5307530.0,Roosevelt School District,Preschool,<=60% of SMI,0.0,1,0,0.0,0.0
School District,5307530.0,Roosevelt School District,School Age,<=60% of SMI,0.0,9,0,0.0,0.0
School District,5307530.0,Roosevelt School District,Toddler,<=60% of SMI,0.0,1,0,0.0,0.0
School District,5307560.0,Rosalia School District,Infant,<=60% of SMI,0.0,8,0,0.0,0.0
School District,5307560.0,Rosalia School District,Infant,>60% and <=75% of SMI,0.0,2,0,0.0,0.0
School District,5307560.0,Rosalia School District,Infant,>75% and <=85% of SMI,0.0,1,0,0.0,0.0
School District,5307560.0,Rosalia School District,Infant,>85% of SMI,0.0,0,3,3.0,0.0
School District,5307560.0,Rosalia School District,Preschool,<=60% of SMI,10.0,12,0,10.0,0.454545454545454
School District,5307560.0,Rosalia School District,Preschool,>60% and <=75% of SMI,0.0,4,0,0.0,0.0
School District,5307560.0,Rosalia School District,Preschool,>75% and <=85% of SMI,0.0,1,0,0.0,0.0
School District,5307560.0,Rosalia School District,Preschool,>85% of SMI,0.0,2,2,2.0,0.0
School District,5307560.0,Rosalia School District,School Age,<=60% of SMI,0.0,57,0,0.0,0.0
School District,5307560.0,Rosalia School District,School Age,>60% and <=75% of SMI,0.0,19,0,0.0,0.0
School District,5307560.0,Rosalia School District,School Age,>75% and <=85% of SMI,0.0,11,3,3.0,0.0
School District,5307560.0,Rosalia School District,School Age,>85% of SMI,0.0,17,4,4.0,0.0
School District,5307560.0,Rosalia School District,Toddler,<=60% of SMI,0.0,13,0,0.0,0.0
School District,5307560.0,Rosalia School District,Toddler,>60% and <=75% of SMI,0.0,2,0,0.0,0.0
School District,5307560.0,Rosalia School District,Toddler,>75% and <=85% of SMI,0.0,2,2,2.0,0.0
School District,5307560.0,Rosalia School District,Toddler,>85% of SMI,0.0,2,2,2.0,0.0
School District,5307620.0,Royal School District,Infant,<=60% of SMI,0.0,110,0,0.0,0.0
School District,5307620.0,Royal School District,Infant,>60% and <=75% of SMI,0.0,5,0,0.0,0.0
School District,5307620.0,Royal School District,Infant,>75% and <=85% of SMI,0.0,1,3,3.0,0.0
School District,5307620.0,Royal School District,Infant,>85% of SMI,0.0,7,11,11.0,0.0
School District,5307620.0,Royal School District,Preschool,<=60% of SMI,45.0,166,0,45.0,0.213270142180094
School District,5307620.0,Royal School District,Preschool,>60% and <=75% of SMI,0.0,23,0,0.0,0.0
School District,5307620.0,Royal School District,Preschool,>75% and <=85% of SMI,0.0,2,6,6.0,0.0
School District,5307620.0,Royal School District,Preschool,>85% of SMI,0.0,7,29,29.0,0.0
School District,5307620.0,Royal School District,School Age,<=60% of SMI,34.0,860,0,34.0,0.038031319910514
School District,5307620.0,Royal School District,School Age,>60% and <=75% of SMI,0.0,107,0,0.0,0.0
School District,5307620.0,Royal School District,School Age,>75% and <=85% of SMI,0.0,75,7,7.0,0.0
School District,5307620.0,Royal School District,School Age,>85% of SMI,0.0,126,26,26.0,0.0
School District,5307620.0,Royal School District,Toddler,<=60% of SMI,23.0,207,0,23.0,0.1
School District,5307620.0,Royal School District,Toddler,>60% and <=75% of SMI,0.0,17,0,0.0,0.0
School District,5307620.0,Royal School District,Toddler,>75% and <=85% of SMI,0.0,3,4,4.0,0.0
School District,5307620.0,Royal School District,Toddler,>85% of SMI,0.0,11,20,20.0,0.0
School District,5307650.0,San Juan Island School District,Infant,<=60% of SMI,0.0,17,0,0.0,0.0
School District,5307650.0,San Juan Island School District,Infant,>60% and <=75% of SMI,0.0,6,0,0.0,0.0
School District,5307650.0,San Juan Island School District,Infant,>75% and <=85% of SMI,0.0,3,0,0.0,0.0
School District,5307650.0,San Juan Island School District,Infant,>85% of SMI,0.0,19,1,1.0,0.0
School District,5307650.0,San Juan Island School District,Preschool,<=60% of SMI,0.0,25,0,0.0,0.0
School District,5307650.0,San Juan Island School District,Preschool,>60% and <=75% of SMI,0.0,11,0,0.0,0.0
School District,5307650.0,San Juan Island School District,Preschool,>75% and <=85% of SMI,0.0,4,1,1.0,0.0
School District,5307650.0,San Juan Island School District,Preschool,>85% of SMI,0.0,28,18,18.0,0.0
School District,5307650.0,San Juan Island School District,School Age,<=60% of SMI,0.0,227,0,0.0,0.0
School District,5307650.0,San Juan Island School District,School Age,>60% and <=75% of SMI,0.0,47,0,0.0,0.0
School District,5307650.0,San Juan Island School District,School Age,>75% and <=85% of SMI,0.0,14,1,1.0,0.0
School District,5307650.0,San Juan Island School District,School Age,>85% of SMI,0.0,183,7,7.0,0.0
School District,5307650.0,San Juan Island School District,Toddler,<=60% of SMI,0.0,36,0,0.0,0.0
School District,5307650.0,San Juan Island School District,Toddler,>60% and <=75% of SMI,0.0,10,0,0.0,0.0
School District,5307650.0,San Juan Island School District,Toddler,>75% and <=85% of SMI,0.0,2,3,3.0,0.0
School District,5307650.0,San Juan Island School District,Toddler,>85% of SMI,0.0,27,14,14.0,0.0
School District,5307680.0,Satsop School District,Infant,<=60% of SMI,0.0,10,0,0.0,0.0
School District,5307680.0,Satsop School District,Infant,>60% and <=75% of SMI,0.0,1,0,0.0,0.0
School District,5307680.0,Satsop School District,Infant,>85% of SMI,0.0,1,0,0.0,0.0
School District,5307680.0,Satsop School District,Preschool,<=60% of SMI,0.0,14,0,0.0,0.0
School District,5307680.0,Satsop School District,Preschool,>60% and <=75% of SMI,0.0,4,0,0.0,0.0
School District,5307680.0,Satsop School District,Preschool,>75% and <=85% of SMI,0.0,1,2,2.0,0.0
School District,5307680.0,Satsop School District,Preschool,>85% of SMI,0.0,0,1,1.0,0.0
School District,5307680.0,Satsop School District,School Age,<=60% of SMI,0.0,47,0,0.0,0.0
School District,5307680.0,Satsop School District,School Age,>60% and <=75% of SMI,0.0,16,0,0.0,0.0
School District,5307680.0,Satsop School District,School Age,>75% and <=85% of SMI,0.0,13,0,0.0,0.0
School District,5307680.0,Satsop School District,School Age,>85% of SMI,0.0,29,1,1.0,0.0
School District,5307680.0,Satsop School District,Toddler,<=60% of SMI,0.0,22,0,0.0,0.0
School District,5307680.0,Satsop School District,Toddler,>75% and <=85% of SMI,0.0,2,1,1.0,0.0
School District,5307710.0,Seattle Public Schools,Infant,<=60% of SMI,111.0,1347,0,111.0,0.076131687242798
School District,5307710.0,Seattle Public Schools,Infant,>60% and <=75% of SMI,0.0,344,0,0.0,0.0
School District,5307710.0,Seattle Public Schools,Infant,>75% and <=85% of SMI,0.0,148,67,67.0,0.0
School District,5307710.0,Seattle Public Schools,Infant,>85% of SMI,0.0,3368,1216,0.0,0.0
School District,5307710.0,Seattle Public Schools,Preschool,<=60% of SMI,1436.0,1692,0,1436.0,0.459079283887468
School District,5307710.0,Seattle Public Schools,Preschool,>60% and <=75% of SMI,0.0,670,1,0.0,0.0
School District,5307710.0,Seattle Public Schools,Preschool,>75% and <=85% of SMI,0.0,226,220,0.0,0.0
School District,5307710.0,Seattle Public Schools,Preschool,>85% of SMI,0.0,5038,4711,0.0,0.0
School District,5307710.0,Seattle Public Schools,School Age,<=60% of SMI,1057.0,9769,0,1057.0,0.097635322372067
School District,5307710.0,Seattle Public Schools,School Age,>60% and <=75% of SMI,0.0,2751,2,0.0,0.0
School District,5307710.0,Seattle Public Schools,School Age,>75% and <=85% of SMI,0.0,1181,550,550.0,0.0
School District,5307710.0,Seattle Public Schools,School Age,>85% of SMI,0.0,22673,8834,0.0,0.0
School District,5307710.0,Seattle Public Schools,Toddler,<=60% of SMI,476.0,2459,0,476.0,0.162180579216354
School District,5307710.0,Seattle Public Schools,Toddler,>60% and <=75% of SMI,0.0,646,1,0.0,0.0
School District,5307710.0,Seattle Public Schools,Toddler,>75% and <=85% of SMI,0.0,258,157,157.0,0.0
School District,5307710.0,Seattle Public Schools,Toddler,>85% of SMI,0.0,5739,3461,0.0,0.0
School District,5307740.0,Sedro-Woolley School District,Infant,<=60% of SMI,0.0,187,0,0.0,0.0
School District,5307740.0,Sedro-Woolley School District,Infant,>60% and <=75% of SMI,0.0,59,0,0.0,0.0
School District,5307740.0,Sedro-Woolley School District,Infant,>75% and <=85% of SMI,0.0,21,1,1.0,0.0
School District,5307740.0,Sedro-Woolley School District,Infant,>85% of SMI,0.0,120,10,10.0,0.0
School District,5307740.0,Sedro-Woolley School District,Preschool,<=60% of SMI,90.0,323,0,90.0,0.217917675544794
School District,5307740.0,Sedro-Woolley School District,Preschool,>60% and <=75% of SMI,0.0,123,0,0.0,0.0
School District,5307740.0,Sedro-Woolley School District,Preschool,>75% and <=85% of SMI,0.0,43,5,5.0,0.0
School District,5307740.0,Sedro-Woolley School District,Preschool,>85% of SMI,0.0,233,33,33.0,0.0
School District,5307740.0,Sedro-Woolley School District,School Age,<=60% of SMI,55.0,1074,0,55.0,0.048715677590788
School District,5307740.0,Sedro-Woolley School District,School Age,>60% and <=75% of SMI,0.0,441,0,0.0,0.0
School District,5307740.0,Sedro-Woolley School District,School Age,>75% and <=85% of SMI,0.0,262,8,8.0,0.0
School District,5307740.0,Sedro-Woolley School District,School Age,>85% of SMI,0.0,739,46,46.0,0.0
School District,5307740.0,Sedro-Woolley School District,Toddler,<=60% of SMI,29.0,352,0,29.0,0.076115485564304
School District,5307740.0,Sedro-Woolley School District,Toddler,>60% and <=75% of SMI,0.0,119,0,0.0,0.0
School District,5307740.0,Sedro-Woolley School District,Toddler,>75% and <=85% of SMI,0.0,39,5,5.0,0.0
School District,5307740.0,Sedro-Woolley School District,Toddler,>85% of SMI,0.0,223,30,30.0,0.0
School District,5307770.0,Selah School District,Infant,<=60% of SMI,0.0,128,0,0.0,0.0
School District,5307770.0,Selah School District,Infant,>60% and <=75% of SMI,0.0,21,0,0.0,0.0
School District,5307770.0,Selah School District,Infant,>75% and <=85% of SMI,0.0,6,2,2.0,0.0
School District,5307770.0,Selah School District,Infant,>85% of SMI,0.0,69,14,14.0,0.0
School District,5307770.0,Selah School District,Preschool,<=60% of SMI,99.0,192,0,99.0,0.34020618556701
School District,5307770.0,Selah School District,Preschool,>60% and <=75% of SMI,0.0,40,0,0.0,0.0
School District,5307770.0,Selah School District,Preschool,>75% and <=85% of SMI,0.0,7,6,0.0,0.0
School District,5307770.0,Selah School District,Preschool,>85% of SMI,0.0,92,99,0.0,0.0
School District,5307770.0,Selah School District,School Age,<=60% of SMI,53.0,1020,0,53.0,0.049394221808015
School District,5307770.0,Selah School District,School Age,>60% and <=75% of SMI,0.0,249,0,0.0,0.0
School District,5307770.0,Selah School District,School Age,>75% and <=85% of SMI,0.0,126,33,33.0,0.0
School District,5307770.0,Selah School District,School Age,>85% of SMI,0.0,365,125,125.0,0.0
School District,5307770.0,Selah School District,Toddler,<=60% of SMI,31.0,241,0,31.0,0.113970588235294
School District,5307770.0,Selah School District,Toddler,>60% and <=75% of SMI,0.0,41,0,0.0,0.0
School District,5307770.0,Selah School District,Toddler,>75% and <=85% of SMI,0.0,5,7,0.0,0.0
School District,5307770.0,Selah School District,Toddler,>85% of SMI,0.0,117,53,53.0,0.0
School District,5307800.0,Selkirk School District,Infant,<=60% of SMI,0.0,10,0,0.0,0.0
School District,5307800.0,Selkirk School District,Infant,>60% and <=75% of SMI,0.0,2,0,0.0,0.0
School District,5307800.0,Selkirk School District,Infant,>75% and <=85% of SMI,0.0,1,0,0.0,0.0
School District,5307800.0,Selkirk School District,Infant,>85% of SMI,0.0,4,2,2.0,0.0
School District,5307800.0,Selkirk School District,Preschool,<=60% of SMI,0.0,18,0,0.0,0.0
School District,5307800.0,Selkirk School District,Preschool,>60% and <=75% of SMI,0.0,4,0,0.0,0.0
School District,5307800.0,Selkirk School District,Preschool,>85% of SMI,0.0,9,1,1.0,0.0
School District,5307800.0,Selkirk School District,School Age,<=60% of SMI,0.0,61,0,0.0,0.0
School District,5307800.0,Selkirk School District,School Age,>60% and <=75% of SMI,0.0,8,0,0.0,0.0
School District,5307800.0,Selkirk School District,School Age,>75% and <=85% of SMI,0.0,9,3,3.0,0.0
School District,5307800.0,Selkirk School District,School Age,>85% of SMI,0.0,60,10,10.0,0.0
School District,5307800.0,Selkirk School District,Toddler,<=60% of SMI,0.0,21,0,0.0,0.0
School District,5307800.0,Selkirk School District,Toddler,>60% and <=75% of SMI,0.0,1,0,0.0,0.0
School District,5307800.0,Selkirk School District,Toddler,>75% and <=85% of SMI,0.0,5,0,0.0,0.0
School District,5307800.0,Selkirk School District,Toddler,>85% of SMI,0.0,7,0,0.0,0.0
School District,5307830.0,Sequim School District,Infant,<=60% of SMI,0.0,115,0,0.0,0.0
School District,5307830.0,Sequim School District,Infant,>60% and <=75% of SMI,0.0,39,0,0.0,0.0
School District,5307830.0,Sequim School District,Infant,>75% and <=85% of SMI,0.0,10,5,5.0,0.0
School District,5307830.0,Sequim School District,Infant,>85% of SMI,0.0,48,12,12.0,0.0
School District,5307830.0,Sequim School District,Preschool,<=60% of SMI,78.0,185,0,78.0,0.29657794676806
School District,5307830.0,Sequim School District,Preschool,>60% and <=75% of SMI,0.0,74,0,0.0,0.0
School District,5307830.0,Sequim School District,Preschool,>75% and <=85% of SMI,0.0,23,20,20.0,0.0
School District,5307830.0,Sequim School District,Preschool,>85% of SMI,0.0,71,41,41.0,0.0
School District,5307830.0,Sequim School District,School Age,<=60% of SMI,20.0,1038,0,20.0,0.01890359168242
School District,5307830.0,Sequim School District,School Age,>60% and <=75% of SMI,0.0,169,0,0.0,0.0
School District,5307830.0,Sequim School District,School Age,>75% and <=85% of SMI,0.0,97,9,9.0,0.0
School District,5307830.0,Sequim School District,School Age,>85% of SMI,0.0,397,33,33.0,0.0
School District,5307830.0,Sequim School District,Toddler,<=60% of SMI,24.0,226,0,24.0,0.096
School District,5307830.0,Sequim School District,Toddler,>60% and <=75% of SMI,0.0,68,0,0.0,0.0
School District,5307830.0,Sequim School District,Toddler,>75% and <=85% of SMI,0.0,27,12,12.0,0.0
School District,5307830.0,Sequim School District,Toddler,>85% of SMI,0.0,77,34,34.0,0.0
School District,5307860.0,Shaw Island School District,Preschool,>75% and <=85% of SMI,0.0,0,1,1.0,0.0
School District,5307860.0,Shaw Island School District,School Age,<=60% of SMI,0.0,8,0,0.0,0.0
School District,5307860.0,Shaw Island School District,School Age,>60% and <=75% of SMI,0.0,2,0,0.0,0.0
School District,5307860.0,Shaw Island School District,School Age,>75% and <=85% of SMI,0.0,1,0,0.0,0.0
School District,5307860.0,Shaw Island School District,Toddler,>85% of SMI,0.0,0,1,1.0,0.0
School District,5307900.0,Shelton School District,Infant,<=60% of SMI,0.0,191,0,0.0,0.0
School District,5307900.0,Shelton School District,Infant,>60% and <=75% of SMI,0.0,22,0,0.0,0.0
School District,5307900.0,Shelton School District,Infant,>75% and <=85% of SMI,0.0,10,5,5.0,0.0
School District,5307900.0,Shelton School District,Infant,>85% of SMI,0.0,37,10,10.0,0.0
School District,5307900.0,Shelton School District,Preschool,<=60% of SMI,167.0,271,0,167.0,0.381278538812785
School District,5307900.0,Shelton School District,Preschool,>60% and <=75% of SMI,0.0,56,0,0.0,0.0
School District,5307900.0,Shelton School District,Preschool,>75% and <=85% of SMI,0.0,23,19,19.0,0.0
School District,5307900.0,Shelton School District,Preschool,>85% of SMI,0.0,53,37,0.0,0.0
School District,5307900.0,Shelton School District,School Age,<=60% of SMI,56.0,1257,0,56.0,0.042650418888043
School District,5307900.0,Shelton School District,School Age,>60% and <=75% of SMI,0.0,207,0,0.0,0.0
School District,5307900.0,Shelton School District,School Age,>75% and <=85% of SMI,0.0,86,15,15.0,0.0
School District,5307900.0,Shelton School District,School Age,>85% of SMI,0.0,672,112,112.0,0.0
School District,5307900.0,Shelton School District,Toddler,<=60% of SMI,28.0,390,0,28.0,0.066985645933014
School District,5307900.0,Shelton School District,Toddler,>60% and <=75% of SMI,0.0,42,0,0.0,0.0
School District,5307900.0,Shelton School District,Toddler,>75% and <=85% of SMI,0.0,17,12,12.0,0.0
School District,5307900.0,Shelton School District,Toddler,>85% of SMI,0.0,67,33,33.0,0.0
School District,5307920.0,Shoreline School District,Infant,<=60% of SMI,0.0,123,0,0.0,0.0
School District,5307920.0,Shoreline School District,Infant,>60% and <=75% of SMI,0.0,53,0,0.0,0.0
School District,5307920.0,Shoreline School District,Infant,>75% and <=85% of SMI,0.0,40,8,8.0,0.0
School District,5307920.0,Shoreline School District,Infant,>85% of SMI,0.0,438,84,0.0,0.0
School District,5307920.0,Shoreline School District,Preschool,<=60% of SMI,62.0,207,0,62.0,0.230483271375464
School District,5307920.0,Shoreline School District,Preschool,>60% and <=75% of SMI,0.0,90,0,0.0,0.0
School District,5307920.0,Shoreline School District,Preschool,>75% and <=85% of SMI,0.0,73,37,37.0,0.0
School District,5307920.0,Shoreline School District,Preschool,>85% of SMI,0.0,796,321,0.0,0.0
School District,5307920.0,Shoreline School District,School Age,<=60% of SMI,32.0,1317,0,32.0,0.023721275018532
School District,5307920.0,Shoreline School District,School Age,>60% and <=75% of SMI,0.0,324,0,0.0,0.0
School District,5307920.0,Shoreline School District,School Age,>75% and <=85% of SMI,0.0,258,52,52.0,0.0
School District,5307920.0,Shoreline School District,School Age,>85% of SMI,0.0,3134,626,626.0,0.0
School District,5307920.0,Shoreline School District,Toddler,<=60% of SMI,14.0,241,0,14.0,0.054901960784314
School District,5307920.0,Shoreline School District,Toddler,>60% and <=75% of SMI,0.0,84,0,0.0,0.0
School District,5307920.0,Shoreline School District,Toddler,>75% and <=85% of SMI,0.0,71,28,28.0,0.0
School District,5307920.0,Shoreline School District,Toddler,>85% of SMI,0.0,814,243,243.0,0.0
School District,5307950.0,Skamania School District,Infant,<=60% of SMI,0.0,2,0,0.0,0.0
School District,5307950.0,Skamania School District,Infant,>85% of SMI,0.0,4,1,1.0,0.0
School District,5307950.0,Skamania School District,Preschool,<=60% of SMI,0.0,6,0,0.0,0.0
School District,5307950.0,Skamania School District,Preschool,>75% and <=85% of SMI,0.0,1,0,0.0,0.0
School District,5307950.0,Skamania School District,Preschool,>85% of SMI,0.0,11,0,0.0,0.0
School District,5307950.0,Skamania School District,School Age,<=60% of SMI,0.0,24,0,0.0,0.0
School District,5307950.0,Skamania School District,School Age,>60% and <=75% of SMI,0.0,5,0,0.0,0.0
School District,5307950.0,Skamania School District,School Age,>75% and <=85% of SMI,0.0,4,0,0.0,0.0
School District,5307950.0,Skamania School District,School Age,>85% of SMI,0.0,34,0,0.0,0.0
School District,5307950.0,Skamania School District,Toddler,<=60% of SMI,0.0,3,0,0.0,0.0
School District,5307950.0,Skamania School District,Toddler,>60% and <=75% of SMI,0.0,1,0,0.0,0.0
School District,5307950.0,Skamania School District,Toddler,>85% of SMI,0.0,5,1,1.0,0.0
School District,5307980.0,Skykomish School District,Infant,<=60% of SMI,0.0,1,0,0.0,0.0
School District,5307980.0,Skykomish School District,Infant,>85% of SMI,0.0,4,0,0.0,0.0
School District,5307980.0,Skykomish School District,Preschool,<=60% of SMI,0.0,2,0,0.0,0.0
